S.No,Flight Number,Date,From,To,Aircraft,Flight time,STD,ATD,STA,Unnamed: 10,ATA,Unnamed: 12,Unnamed: 13,__sheet__,dep_delay_min,arr_delay_min
637,WY202,2025-07-24,Mumbai(BOM),Muscat(MCT),B739(A4O-BT),02:04:00,2025-07-24 10:05:00,2025-07-24 10:21:00,2025-07-24 11:15:00,,2025-07-24 10:55:00,,,6AM - 9AM,16.0,-20.0
638,AI2877,2025-07-24,Mumbai(BOM),Hyderabad(HYD),A20N(VT-TQA),01:09:00,2025-07-24 10:05:00,2025-07-24 10:25:00,2025-07-24 11:35:00,,2025-07-24 11:35:00,,,9AM - 12PM,20.0,0.0
639,6E791,2025-07-24,Mumbai(BOM),Jabalpur(JLR),A20N(VT-IQG),01:22:00,2025-07-24 10:10:00,2025-07-24 10:28:00,2025-07-24 12:05:00,,2025-07-24 11:50:00,,,9AM - 12PM,18.0,-15.0
640,EK505,2025-07-24,Mumbai(BOM),Dubai(DXB),B77W(A6-EGX),02:15:00,2025-07-24 10:15:00,2025-07-24 10:36:00,2025-07-24 11:45:00,,2025-07-24 11:21:00,,,9AM - 12PM,21.0,-24.0
641,AI695,2025-07-24,Mumbai(BOM),Varanasi(VNS),A319(VT-SCV),01:53:00,2025-07-24 10:15:00,2025-07-24 10:43:00,2025-07-24 12:35:00,,2025-07-24 12:35:00,,,9AM - 12PM,28.0,0.0
642,6E5181,2025-07-24,Mumbai(BOM),Indore(IDR),A21N(VT-IBW),00:59:00,2025-07-24 10:20:00,2025-07-24 10:34:00,2025-07-24 11:45:00,,2025-07-24 11:33:00,,,9AM - 12PM,14.0,-12.0
643,AI633,2025-07-24,Mumbai(BOM),Bhopal(BHO),A20N(VT-EXU),01:08:00,2025-07-24 10:25:00,2025-07-24 11:31:00,2025-07-24 12:05:00,,2025-07-24 12:39:00,,,9AM - 12PM,66.0,34.0
644,AI2994,2025-07-24,Mumbai(BOM),Delhi(DEL),A20N(VT-TQJ),01:47:00,2025-07-24 10:30:00,2025-07-24 10:46:00,2025-07-24 12:45:00,,2025-07-24 12:33:00,,,9AM - 12PM,16.0,-12.0
645,6E6118,2025-07-24,Mumbai(BOM),Tiruchirapalli(TRZ),A21N(VT-ILC),01:38:00,2025-07-24 10:35:00,2025-07-24 10:50:00,2025-07-24 12:40:00,,2025-07-24 12:28:00,,,9AM - 12PM,15.0,-12.0
646,6E624,2025-07-24,Mumbai(BOM),Thiruvananthapuram(TRV),A21N(VT-ILH),01:49:00,2025-07-24 10:35:00,2025-07-24 11:07:00,2025-07-24 12:50:00,,2025-07-24 12:57:00,,,9AM - 12PM,32.0,7.0
647,6E6087,2025-07-24,Mumbai(BOM),Kannur(CNN),A20N(VT-IVP),01:19:00,2025-07-24 10:40:00,2025-07-24 10:53:00,2025-07-24 12:25:00,,2025-07-24 12:11:00,,,9AM - 12PM,13.0,-14.0
648,6E5321,2025-07-24,Mumbai(BOM),Rajkot(HSR),A21N(VT-ICL),00:40:00,2025-07-24 10:45:00,2025-07-24 10:55:00,2025-07-24 11:55:00,,2025-07-24 11:35:00,,,9AM - 12PM,10.0,-20.0
649,6E535,2025-07-24,Mumbai(BOM),Deoghar(DGH),A20N(VT-IPD),02:10:00,2025-07-24 10:45:00,2025-07-24 10:58:00,2025-07-24 13:10:00,,2025-07-24 13:08:00,,,9AM - 12PM,13.0,-2.0
650,AI673,2025-07-24,Mumbai(BOM),Patna(PAT),A20N(VT-CIO),02:08:00,2025-07-24 10:50:00,2025-07-24 11:05:00,2025-07-24 13:20:00,,2025-07-24 13:12:00,,,9AM - 12PM,15.0,-8.0
651,QP1529,2025-07-24,Mumbai(BOM),Darbhanga(DBR),B38M(VT-YAG),02:15:00,2025-07-24 10:50:00,2025-07-24 11:10:00,2025-07-24 13:30:00,,2025-07-24 13:25:00,,,9AM - 12PM,20.0,-5.0
652,VS355,2025-07-24,Mumbai(BOM),London(LHR),B789(G-VDIA),08:42:00,2025-07-24 10:55:00,2025-07-24 11:16:00,2025-07-24 16:15:00,,2025-07-24 15:28:00,,,9AM - 12PM,21.0,-47.0
653,6E673,2025-07-24,Mumbai(BOM),Cochin(COK),A21N(VT-IBU),01:31:00,2025-07-24 10:55:00,2025-07-24 11:27:00,2025-07-24 12:50:00,,2025-07-24 12:59:00,,,9AM - 12PM,32.0,9.0
654,QP1385,2025-07-24,Mumbai(BOM),Siliguri(IXB),B38M(VT-YAB),02:32:00,2025-07-24 11:00:00,2025-07-24 11:15:00,2025-07-24 14:05:00,,2025-07-24 13:47:00,,,9AM - 12PM,15.0,-18.0
655,AI2444,2025-07-24,Mumbai(BOM),Hyderabad(HYD),A20N(VT-TNV),01:08:00,2025-07-24 11:00:00,2025-07-24 11:19:00,2025-07-24 12:30:00,,2025-07-24 12:26:00,,,9AM - 12PM,19.0,-4.0
656,AI647,2025-07-24,Mumbai(BOM),Jamnagar(JGA),A21N(VT-TVH),00:52:00,2025-07-24 11:00:00,2025-07-24 11:24:00,2025-07-24 12:25:00,,2025-07-24 12:16:00,,,9AM - 12PM,24.0,-9.0
657,AI611,2025-07-24,Mumbai(BOM),Jaipur(JAI),A20N(VT-EXL),01:23:00,2025-07-24 11:00:00,2025-07-24 11:32:00,2025-07-24 12:55:00,,2025-07-24 12:55:00,,,9AM - 12PM,32.0,0.0
658,ET641,2025-07-24,Mumbai(BOM),Addis Ababa(ADD),B77L(ET-ANO),04:17:00,2025-07-24 11:05:00,2025-07-24 11:13:00,2025-07-24 14:00:00,,2025-07-24 13:00:00,,,9AM - 12PM,8.0,-60.0
659,6E1157,2025-07-24,Mumbai(BOM),Kathmandu(KTM),A20N(VT-IPT),02:44:00,2025-07-24 11:05:00,2025-07-24 11:25:00,2025-07-24 14:05:00,,2025-07-24 14:24:00,,,9AM - 12PM,20.0,19.0
660,EY201,2025-07-24,Mumbai(BOM),Abu Dhabi(AUH),A320(A6-EIM),02:28:00,2025-07-24 11:10:00,2025-07-24 11:01:00,2025-07-24 13:00:00,,2025-07-24 11:58:00,,,9AM - 12PM,-9.0,-62.0
661,6E5316,2025-07-24,Mumbai(BOM),Agra(AGR),A20N(VT-IIH),01:37:00,2025-07-24 11:10:00,2025-07-24 11:20:00,2025-07-24 13:20:00,,2025-07-24 12:57:00,,,9AM - 12PM,10.0,-23.0
662,6E5307,2025-07-24,Mumbai(BOM),Goa(GOI),A21N(VT-IMM),00:53:00,2025-07-24 11:10:00,2025-07-24 11:26:00,2025-07-24 12:35:00,,2025-07-24 12:20:00,,,9AM - 12PM,16.0,-15.0
663,6E6827,2025-07-24,Mumbai(BOM),Delhi(DEL),A21N(VT-ICM),01:43:00,2025-07-24 11:15:00,2025-07-24 11:23:00,2025-07-24 13:30:00,,2025-07-24 13:06:00,,,9AM - 12PM,8.0,-24.0
664,AI2632,2025-07-24,Mumbai(BOM),Bengaluru(BLR),A20N(VT-TQH),01:22:00,2025-07-24 11:20:00,2025-07-24 11:30:00,2025-07-24 13:05:00,,2025-07-24 12:52:00,,,9AM - 12PM,10.0,-13.0
665,6E5217,2025-07-24,Mumbai(BOM),Bengaluru(BLR),A21N(VT-IWS),01:21:00,2025-07-24 11:30:00,2025-07-24 11:29:00,2025-07-24 13:20:00,,2025-07-24 12:50:00,,,9AM - 12PM,-1.0,-30.0
666,AI2841,2025-07-24,Mumbai(BOM),Goa(GOI),A21N(VT-TVI),00:57:00,2025-07-24 11:30:00,2025-07-24 11:43:00,2025-07-24 12:45:00,,2025-07-24 12:40:00,,,9AM - 12PM,13.0,-5.0
667,SG2905,2025-07-24,Mumbai(BOM),Porbandar(PBD),DH8D(VT-SUO),—,2025-07-24 11:30:00,,2025-07-24 13:00:00,,,,,9AM - 12PM,,
668,AI2419,2025-07-24,Mumbai(BOM),Delhi(DEL),A20N(VT-TQE),01:47:00,2025-07-24 11:40:00,2025-07-24 11:49:00,2025-07-24 14:00:00,,2025-07-24 13:35:00,,,9AM - 12PM,9.0,-25.0
669,AI2471,2025-07-24,Mumbai(BOM),Kolkata(CCU),A20N(VT-ATV),02:23:00,2025-07-24 11:40:00,2025-07-24 12:00:00,2025-07-24 14:30:00,,2025-07-24 14:23:00,,,9AM - 12PM,20.0,-7.0
670,SQ421,2025-07-24,Mumbai(BOM),Singapore(SIN),B78X(9V-SCG),04:54:00,2025-07-24 11:45:00,2025-07-24 11:52:00,2025-07-24 19:50:00,,2025-07-24 19:16:00,,,9AM - 12PM,7.0,-34.0
671,6E5206,2025-07-24,Mumbai(BOM),Chennai(MAA),A21N(VT-IMB),01:33:00,2025-07-24 11:50:00,2025-07-24 12:41:00,2025-07-24 14:05:00,,2025-07-24 14:13:00,,,9AM - 12PM,51.0,8.0
672,6E5097,2025-07-24,Mumbai(BOM),Hyderabad(HYD),A21N(VT-ILO),01:08:00,2025-07-24 11:55:00,2025-07-24 12:18:00,2025-07-24 13:35:00,,2025-07-24 13:26:00,,,9AM - 12PM,23.0,-9.0
673,AI2503,2025-07-24,Mumbai(BOM),Coimbatore(CJB),A20N(VT-RTL),01:33:00,2025-07-24 12:00:00,2025-07-24 12:15:00,2025-07-24 13:45:00,,2025-07-24 13:48:00,,,9AM - 12PM,15.0,3.0
674,6E5276,2025-07-24,Mumbai(BOM),Gwalior(GWL),A320(VT-IAX),01:33:00,2025-07-24 12:00:00,2025-07-24 12:32:00,2025-07-24 14:00:00,,2025-07-24 14:04:00,,,9AM - 12PM,32.0,4.0
675,9I623,2025-07-24,Mumbai(BOM),Diu(DIU),AT7,—,2025-07-24 13:50:00,,2025-07-24 14:55:00,,2025-07-24 13:50:00,,,9AM - 12PM,,-65.0
676,6E762,2025-07-25,Mumbai(BOM),Delhi(DEL),A21N(VT-NCB),01:42:00,2025-07-25 06:00:00,2025-07-25 06:08:00,2025-07-25 07:55:00,,2025-07-25 07:49:00,,,6AM - 9AM,8.0,-6.0
677,AI2625,2025-07-25,Mumbai(BOM),Hyderabad(HYD),A20N(VT-TQW),01:09:00,2025-07-25 06:00:00,2025-07-25 06:17:00,2025-07-25 07:25:00,,2025-07-25 07:26:00,,,6AM - 9AM,17.0,1.0
678,AI2509,2025-07-25,Mumbai(BOM),Chandigarh(IXC),A20N(VT-EXU),01:54:00,2025-07-25 06:00:00,2025-07-25 06:20:00,2025-07-25 08:10:00,,2025-07-25 08:14:00,,,6AM - 9AM,20.0,4.0
679,6E5352,2025-07-25,Mumbai(BOM),Bengaluru(BLR),A21N(VT-IWU),01:17:00,2025-07-25 06:05:00,2025-07-25 06:05:00,2025-07-25 07:55:00,,2025-07-25 07:22:00,,,6AM - 9AM,0.0,-33.0
680,QP1891,2025-07-25,Mumbai(BOM),Srinagar(SXR),B38M(VT-YAP),02:12:00,2025-07-25 06:05:00,2025-07-25 06:25:00,2025-07-25 08:45:00,,2025-07-25 08:37:00,,,6AM - 9AM,20.0,-8.0
681,6E5349,2025-07-25,Mumbai(BOM),Nagpur(NAG),A21N(VT-ICZ),—,2025-07-25 06:10:00,2025-07-25 06:26:00,2025-07-25 07:45:00,,,,,6AM - 9AM,16.0,
682,6E1185,2025-07-25,Mumbai(BOM),Colombo(CMB),A20N(VT-IJZ),02:07:00,2025-07-25 06:10:00,2025-07-25 06:54:00,2025-07-25 08:45:00,,2025-07-25 09:00:00,,,6AM - 9AM,44.0,15.0
683,QO342,2025-07-25,Mumbai(BOM),Delhi(DEL),B738(VT-AAZ),01:41:00,2025-07-25 06:15:00,2025-07-25 06:27:00,2025-07-25 08:25:00,,2025-07-25 08:09:00,,,6AM - 9AM,12.0,-16.0
684,6E6794,2025-07-25,Mumbai(BOM),Udaipur(UDR),A21N(VT-IMZ),01:03:00,2025-07-25 06:15:00,2025-07-25 06:31:00,2025-07-25 07:40:00,,2025-07-25 07:34:00,,,6AM - 9AM,16.0,-6.0
685,6E5223,2025-07-25,Mumbai(BOM),Raipur(RPR),A21N(VT-IBU),01:32:00,2025-07-25 06:20:00,2025-07-25 06:29:00,2025-07-25 08:15:00,,2025-07-25 08:01:00,,,6AM - 9AM,9.0,-14.0
686,6E446,2025-07-25,Mumbai(BOM),Ahmedabad(AMD),A20N(VT-IIU),00:47:00,2025-07-25 06:20:00,2025-07-25 06:36:00,2025-07-25 07:40:00,,2025-07-25 07:23:00,,,6AM - 9AM,16.0,-17.0
687,6E5188,2025-07-25,Mumbai(BOM),Chennai(MAA),A21N(VT-ICW),01:34:00,2025-07-25 06:25:00,2025-07-25 06:32:00,2025-07-25 08:30:00,,2025-07-25 08:07:00,,,6AM - 9AM,7.0,-23.0
688,OV760,2025-07-25,Mumbai(BOM),Muscat(MCT),A20N(A4O-OVG),02:03:00,2025-07-25 06:25:00,2025-07-25 06:33:00,2025-07-25 07:25:00,,2025-07-25 07:05:00,,,6AM - 9AM,8.0,-20.0
689,GF57,2025-07-25,Mumbai(BOM),Bahrain(BAH),A21N(A9C-XD),03:02:00,2025-07-25 06:30:00,2025-07-25 07:07:00,2025-07-25 07:30:00,,2025-07-25 07:39:00,,,6AM - 9AM,37.0,9.0
690,AI2603,2025-07-25,Mumbai(BOM),Bengaluru(BLR),A20N(VT-RTX),01:17:00,2025-07-25 06:35:00,2025-07-25 06:39:00,2025-07-25 08:30:00,,2025-07-25 07:56:00,,,6AM - 9AM,4.0,-34.0
691,6E1601,2025-07-25,Mumbai(BOM),Jakarta(CGK),A20N(VT-IXH),06:05:00,2025-07-25 06:35:00,2025-07-25 07:05:00,2025-07-25 14:50:00,,2025-07-25 14:40:00,,,6AM - 9AM,30.0,-10.0
692,6E 294,2025-07-25,Mumbai(BOM),Indore(IDR),A21N(VT-IME),00:55:00,2025-07-25 06:40:00,2025-07-25 06:45:00,2025-07-25 08:00:00,,2025-07-25 07:40:00,,,6AM - 9AM,5.0,-20.0
693,AI2428,2025-07-25,Mumbai(BOM),Delhi(DEL),A20N(VT-TQN),01:50:00,2025-07-25 06:40:00,2025-07-25 06:50:00,2025-07-25 08:45:00,,2025-07-25 08:40:00,,,6AM - 9AM,10.0,-5.0
694,TK721,2025-07-25,Mumbai(BOM),Istanbul(IST),A333(TC-JOF),06:16:00,2025-07-25 06:40:00,2025-07-25 07:10:00,2025-07-25 10:55:00,,2025-07-25 10:56:00,,,6AM - 9AM,30.0,1.0
695,IX1069,2025-07-25,Mumbai(BOM),Jaipur(JAI),B38M(VT-BXH),01:27:00,2025-07-25 06:45:00,2025-07-25 06:46:00,2025-07-25 08:40:00,,2025-07-25 08:14:00,,,6AM - 9AM,1.0,-26.0
696,AI2771,2025-07-25,Mumbai(BOM),Kolkata(CCU),A20N(VT-TQM),02:27:00,2025-07-25 06:45:00,2025-07-25 06:55:00,2025-07-25 09:30:00,,2025-07-25 09:22:00,,,6AM - 9AM,10.0,-8.0
697,AI601,2025-07-25,Mumbai(BOM),Bhuj(BHJ),A20N(VT-TYC),00:58:00,2025-07-25 06:50:00,2025-07-25 06:59:00,2025-07-25 08:05:00,,2025-07-25 07:57:00,,,6AM - 9AM,9.0,-8.0
698,AI2821,2025-07-25,Mumbai(BOM),Chennai(MAA),A20N(VT-EXT),01:46:00,2025-07-25 06:50:00,2025-07-25 07:04:00,2025-07-25 08:55:00,,2025-07-25 08:50:00,,,6AM - 9AM,14.0,-5.0
699,SG115,2025-07-25,Mumbai(BOM),Darbhanga(DBR),B739(VT-SLC),02:36:00,2025-07-25 06:50:00,2025-07-25 09:56:00,2025-07-25 09:15:00,,2025-07-25 12:32:00,,,6AM - 9AM,186.0,197.0
700,6E 301,2025-07-25,Mumbai(BOM),Delhi(DEL),A21N(VT-IWQ),01:43:00,2025-07-25 07:00:00,2025-07-25 07:02:00,2025-07-25 09:10:00,,2025-07-25 08:45:00,,,6AM - 9AM,2.0,-25.0
701,AI2873,2025-07-25,Mumbai(BOM),Hyderabad(HYD),A20N(VT-TNX),01:07:00,2025-07-25 07:00:00,2025-07-25 07:03:00,2025-07-25 08:40:00,,2025-07-25 08:10:00,,,6AM - 9AM,3.0,-30.0
702,QP1410,2025-07-25,Mumbai(BOM),Delhi(DEL),B38M(VT-YAO),01:44:00,2025-07-25 07:05:00,2025-07-25 07:15:00,2025-07-25 09:20:00,,2025-07-25 08:59:00,,,6AM - 9AM,10.0,-21.0
703,6E6133,2025-07-25,Mumbai(BOM),Rajkot(HSR),A21N(VT-IMM),00:47:00,2025-07-25 07:05:00,2025-07-25 07:16:00,2025-07-25 08:15:00,,2025-07-25 08:03:00,,,6AM - 9AM,11.0,-12.0
704,6E5246,2025-07-25,Mumbai(BOM),Hyderabad(HYD),A21N(VT-ICQ),01:06:00,2025-07-25 07:20:00,2025-07-25 07:20:00,2025-07-25 08:50:00,,2025-07-25 08:26:00,,,6AM - 9AM,0.0,-24.0
705,6E5172,2025-07-25,Mumbai(BOM),Bhopal(BHO),A20N(VT-ISJ),01:10:00,2025-07-25 07:25:00,2025-07-25 07:30:00,2025-07-25 09:00:00,,2025-07-25 08:40:00,,,6AM - 9AM,5.0,-20.0
706,AI623,2025-07-25,Mumbai(BOM),Cochin(COK),A20N(VT-EXN),01:38:00,2025-07-25 07:25:00,2025-07-25 07:38:00,2025-07-25 09:30:00,,2025-07-25 09:16:00,,,6AM - 9AM,13.0,-14.0
707,AI2183,2025-07-25,Mumbai(BOM),Dhaka(DAC),A20N(VT-TNV),02:41:00,2025-07-25 07:25:00,2025-07-25 07:40:00,2025-07-25 10:45:00,,2025-07-25 10:50:00,,,6AM - 9AM,15.0,5.0
708,6E5296,2025-07-25,Mumbai(BOM),Bengaluru(BLR),A21N(VT-NCM),01:26:00,2025-07-25 07:30:00,2025-07-25 07:48:00,2025-07-25 09:30:00,,2025-07-25 09:14:00,,,6AM - 9AM,18.0,-16.0
709,6E5108,2025-07-25,Mumbai(BOM),Coimbatore(CJB),A20N(VT-ISK),01:32:00,2025-07-25 07:35:00,2025-07-25 07:52:00,2025-07-25 09:30:00,,2025-07-25 09:24:00,,,6AM - 9AM,17.0,-6.0
710,6E6543,2025-07-25,Mumbai(BOM),Varanasi(VNS),A21N(VT-ILV),01:52:00,2025-07-25 07:40:00,2025-07-25 08:00:00,2025-07-25 09:55:00,,2025-07-25 09:52:00,,,6AM - 9AM,20.0,-3.0
711,AI2851,2025-07-25,Mumbai(BOM),Bengaluru(BLR),A20N(VT-TNW),01:28:00,2025-07-25 07:40:00,2025-07-25 08:14:00,2025-07-25 09:45:00,,2025-07-25 09:41:00,,,6AM - 9AM,34.0,-4.0
712,AI2970,2025-07-25,Mumbai(BOM),Delhi(DEL),A20N(VT-TNI),01:47:00,2025-07-25 07:45:00,2025-07-25 08:03:00,2025-07-25 09:55:00,,2025-07-25 09:49:00,,,6AM - 9AM,18.0,-6.0
713,6E5329,2025-07-25,Mumbai(BOM),Kolkata(CCU),A21N(VT-IBF),02:34:00,2025-07-25 07:45:00,2025-07-25 08:05:00,2025-07-25 10:45:00,,2025-07-25 10:39:00,,,6AM - 9AM,20.0,-6.0
714,QP1524,2025-07-25,Mumbai(BOM),Lucknow(LKO),B38M(VT-YBF),01:48:00,2025-07-25 07:45:00,2025-07-25 08:11:00,2025-07-25 10:00:00,,2025-07-25 09:59:00,,,6AM - 9AM,26.0,-1.0
715,AI2354,2025-07-25,Mumbai(BOM),Bangkok(BKK),A20N(VT-RTS),04:08:00,2025-07-25 07:45:00,2025-07-25 08:21:00,2025-07-25 13:35:00,,2025-07-25 13:58:00,,,6AM - 9AM,36.0,23.0
716,6E5305,2025-07-25,Mumbai(BOM),Siliguri(IXB),A20N(VT-IIH),02:39:00,2025-07-25 07:50:00,2025-07-25 08:17:00,2025-07-25 10:55:00,,2025-07-25 10:56:00,,,6AM - 9AM,27.0,1.0
717,6E333,2025-07-25,Mumbai(BOM),Delhi(DEL),A21N(VT-NCR),01:46:00,2025-07-25 08:05:00,2025-07-25 08:34:00,2025-07-25 10:15:00,,2025-07-25 10:20:00,,,6AM - 9AM,29.0,5.0
718,6E1451,2025-07-25,Mumbai(BOM),Dubai(DXB),A20N(VT-IPD),02:34:00,2025-07-25 08:10:00,2025-07-25 08:30:00,2025-07-25 09:40:00,,2025-07-25 09:34:00,,,6AM - 9AM,20.0,-6.0
719,6E6258,2025-07-25,Mumbai(BOM),Goa(GOX),A21N(VT-ILO),00:41:00,2025-07-25 08:15:00,2025-07-25 08:39:00,2025-07-25 09:30:00,,2025-07-25 09:20:00,,,6AM - 9AM,24.0,-10.0
720,6E5204,2025-07-25,Mumbai(BOM),Chennai(MAA),A21N(VT-IWR),01:44:00,2025-07-25 08:15:00,2025-07-25 08:47:00,2025-07-25 10:10:00,,2025-07-25 10:31:00,,,6AM - 9AM,32.0,21.0
721,6E532,2025-07-25,Mumbai(BOM),Tirupati(TIR),A21N(VT-ICK),01:35:00,2025-07-25 08:30:00,2025-07-25 09:08:00,2025-07-25 10:20:00,,2025-07-25 10:43:00,,,6AM - 9AM,38.0,23.0
722,QP1781,2025-07-25,Mumbai(BOM),Ahmedabad(AMD),B38M(VT-YAG),00:59:00,2025-07-25 08:40:00,2025-07-25 09:15:00,2025-07-25 10:00:00,,2025-07-25 10:14:00,,,6AM - 9AM,35.0,14.0
723,6E1011,2025-07-25,Mumbai(BOM),Singapore(SIN),A21N(VT-IMH),05:27:00,2025-07-25 08:40:00,2025-07-25 09:18:00,2025-07-25 17:20:00,,2025-07-25 17:15:00,,,6AM - 9AM,38.0,-5.0
724,WY202,2025-07-25,Mumbai(BOM),Muscat(MCT),B38M(A4O-MJ),02:04:00,2025-07-25 08:40:00,2025-07-25 09:25:00,2025-07-25 09:50:00,,2025-07-25 10:00:00,,,6AM - 9AM,45.0,10.0
725,6E5193,2025-07-25,Mumbai(BOM),Bengaluru(BLR),A21N(VT-NCL),01:18:00,2025-07-25 08:45:00,2025-07-25 09:05:00,2025-07-25 10:45:00,,2025-07-25 10:24:00,,,6AM - 9AM,20.0,-21.0
726,AI2432,2025-07-25,Mumbai(BOM),Delhi(DEL),A20N(VT-TNP),01:50:00,2025-07-25 08:45:00,2025-07-25 09:33:00,2025-07-25 10:55:00,,2025-07-25 11:23:00,,,6AM - 9AM,48.0,28.0
727,6E6674,2025-07-25,Mumbai(BOM),Mangaluru(IXE),A20N(VT-IQG),01:10:00,2025-07-25 08:50:00,2025-07-25 09:21:00,2025-07-25 10:20:00,,2025-07-25 10:31:00,,,6AM - 9AM,31.0,11.0
728,6E2301,2025-07-25,Mumbai(BOM),Bhubaneswar(BBI),A21N(VT-IMB),01:56:00,2025-07-25 08:55:00,2025-07-25 09:43:00,2025-07-25 11:20:00,,2025-07-25 11:40:00,,,6AM - 9AM,48.0,20.0
729,6E2347,2025-07-25,Mumbai(BOM),Ahmedabad(AMD),A320(VT-IFN),00:52:00,2025-07-25 08:55:00,2025-07-25 10:14:00,2025-07-25 10:15:00,,2025-07-25 11:06:00,,,6AM - 9AM,79.0,51.0
730,AI2739,2025-07-25,Mumbai(BOM),Chennai(MAA),A20N(VT-TQA),01:34:00,2025-07-25 09:00:00,2025-07-25 09:28:00,2025-07-25 11:00:00,,2025-07-25 11:02:00,,,9AM - 12PM,28.0,2.0
731,QP1518,2025-07-25,Mumbai(BOM),Cochin(COK),B38M(VT-YAB),01:36:00,2025-07-25 09:10:00,2025-07-25 09:41:00,2025-07-25 11:15:00,,2025-07-25 11:17:00,,,9AM - 12PM,31.0,2.0
732,AI645,2025-07-25,Mumbai(BOM),Jodhpur(JDH),A319(VT-SCV),01:19:00,2025-07-25 09:15:00,2025-07-25 09:36:00,2025-07-25 11:05:00,,2025-07-25 10:54:00,,,9AM - 12PM,21.0,-11.0
733,6E6057,2025-07-25,Mumbai(BOM),Goa(GOX),A20N(VT-IQZ),00:44:00,2025-07-25 09:15:00,2025-07-25 09:38:00,2025-07-25 10:30:00,,2025-07-25 10:22:00,,,9AM - 12PM,23.0,-8.0
734,AI2863,2025-07-25,Mumbai(BOM),Bengaluru(BLR),A20N(VT-TNY),01:23:00,2025-07-25 09:20:00,2025-07-25 09:55:00,2025-07-25 11:00:00,,2025-07-25 11:18:00,,,9AM - 12PM,35.0,18.0
735,AI2960,2025-07-25,Mumbai(BOM),Delhi(DEL),A20N(VT-RTU),01:51:00,2025-07-25 09:25:00,2025-07-25 09:49:00,2025-07-25 11:40:00,,2025-07-25 11:40:00,,,9AM - 12PM,24.0,0.0
736,S5161,2025-07-25,Mumbai(BOM),Kolhapur(KLH),E75L(VT-GSI),00:41:00,2025-07-25 09:30:00,2025-07-25 10:05:00,2025-07-25 10:35:00,,2025-07-25 10:46:00,,,9AM - 12PM,35.0,11.0
737,6E1305,2025-07-25,Mumbai(BOM),Doha(DOH),B38M(A7-BSA),02:52:00,2025-07-25 09:35:00,2025-07-25 09:58:00,2025-07-25 10:35:00,,2025-07-25 10:20:00,,,9AM - 12PM,23.0,-15.0
738,6E2264,2025-07-25,Mumbai(BOM),Chandigarh(IXC),A320(VT-IFP),01:49:00,2025-07-25 09:40:00,2025-07-25 09:59:00,2025-07-25 11:55:00,,2025-07-25 11:48:00,,,9AM - 12PM,19.0,-7.0
739,AI2663,2025-07-25,Mumbai(BOM),Srinagar(SXR),A20N(VT-TQS),02:16:00,2025-07-25 09:40:00,2025-07-25 10:20:00,2025-07-25 12:40:00,,2025-07-25 12:36:00,,,9AM - 12PM,40.0,-4.0
740,6E1115,2025-07-25,Mumbai(BOM),Dhaka(DAC),A21N(VT-IML),02:41:00,2025-07-25 09:40:00,2025-07-25 10:45:00,2025-07-25 13:10:00,,2025-07-25 13:56:00,,,9AM - 12PM,65.0,46.0
741,AI2579,2025-07-25,Mumbai(BOM),Udaipur(UDR),A20N(VT-CIO),01:02:00,2025-07-25 09:45:00,2025-07-25 11:02:00,2025-07-25 11:15:00,,2025-07-25 12:04:00,,,9AM - 12PM,77.0,49.0
742,6E5092,2025-07-25,Mumbai(BOM),Bengaluru(BLR),A21N(VT-NCC),01:25:00,2025-07-25 09:50:00,2025-07-25 10:03:00,2025-07-25 12:00:00,,2025-07-25 11:28:00,,,9AM - 12PM,13.0,-32.0
743,6E5313,2025-07-25,Mumbai(BOM),Chennai(MAA),A21N(VT-ILD),01:34:00,2025-07-25 09:55:00,2025-07-25 10:35:00,2025-07-25 12:00:00,,2025-07-25 12:09:00,,,9AM - 12PM,40.0,9.0
744,AI2430,2025-07-25,Mumbai(BOM),Delhi(DEL),A20N(VT-ATV),01:49:00,2025-07-25 10:00:00,2025-07-25 10:22:00,2025-07-25 12:15:00,,2025-07-25 12:11:00,,,9AM - 12PM,22.0,-4.0
745,AI2107,2025-07-25,Mumbai(BOM),Singapore(SIN),A20N(VT-TQF),05:34:00,2025-07-25 10:05:00,2025-07-25 10:29:00,2025-07-25 18:30:00,,2025-07-25 18:33:00,,,9AM - 12PM,24.0,3.0
746,AI2877,2025-07-25,Mumbai(BOM),Hyderabad(HYD),A20N(VT-TQE),01:06:00,2025-07-25 10:05:00,2025-07-25 10:32:00,2025-07-25 11:35:00,,2025-07-25 11:38:00,,,9AM - 12PM,27.0,3.0
747,6E5165,2025-07-25,Mumbai(BOM),Kolkata(CCU),A21N(VT-IUO),02:29:00,2025-07-25 10:05:00,2025-07-25 10:48:00,2025-07-25 12:55:00,,2025-07-25 13:18:00,,,9AM - 12PM,43.0,23.0
748,6E791,2025-07-25,Mumbai(BOM),Jabalpur(JLR),A20N(VT-ISP),01:25:00,2025-07-25 10:10:00,2025-07-25 10:53:00,2025-07-25 12:05:00,,2025-07-25 12:18:00,,,9AM - 12PM,43.0,13.0
749,EK505,2025-07-25,Mumbai(BOM),Dubai(DXB),B77W(A6-EGK),02:27:00,2025-07-25 10:15:00,2025-07-25 10:50:00,2025-07-25 11:45:00,,2025-07-25 11:47:00,,,9AM - 12PM,35.0,2.0
